,n,sf,bw,cr,pwr,pa,br [bits/s],t_est [s],t_meas [s],Q [mC],I_avg [mA]
236,236.0,8.0,250.0,7.0,14.0,1.0,0.0,43000.0,0.028120000000000003,1.8339930684146737,65.22023714134686
237,237.0,8.0,250.0,7.0,15.0,1.0,0.0,43000.0,0.02809,1.9665400629172576,70.00854620566955
238,238.0,8.0,250.0,7.0,16.0,1.0,0.0,43000.0,0.028050000000000002,2.156801683869085,76.89132562813137
239,239.0,8.0,250.0,7.0,17.0,1.0,0.0,43000.0,0.028079999999999997,2.3711731411271693,84.44348793187926
240,240.0,6.0,500.0,7.0,2.0,1.0,0.0,7000.0,0.00277,0.07987633312324853,28.836221344133044
241,241.0,6.0,500.0,7.0,3.0,1.0,0.0,7000.0,0.00279,0.08504672703609616,30.482697862400055
242,242.0,6.0,500.0,7.0,4.0,1.0,0.0,7000.0,0.00277,0.09090271968094901,32.81686631081192
243,243.0,6.0,500.0,7.0,5.0,1.0,0.0,7000.0,0.00281,0.09709528663807199,34.55348278934946
244,244.0,6.0,500.0,7.0,6.0,1.0,0.0,7000.0,0.00275,0.10239596905240178,37.234897837237014
245,245.0,6.0,500.0,7.0,7.0,1.0,0.0,7000.0,0.00275,0.1087499950365626,39.54545274056822
246,246.0,6.0,500.0,7.0,8.0,1.0,0.0,7000.0,0.00275,0.11490112150638658,41.782226002322396
247,247.0,6.0,500.0,7.0,9.0,1.0,0.0,7000.0,0.00275,0.121934844183011,44.33994333927673
248,248.0,6.0,500.0,7.0,10.0,1.0,0.0,7000.0,0.00275,0.13084772185149032,47.5809897641783
249,249.0,6.0,500.0,7.0,11.0,1.0,0.0,7000.0,0.00275,0.14002023925937337,50.91645063977214
250,250.0,6.0,500.0,7.0,12.0,1.0,0.0,7000.0,0.00278,0.15125753567649836,54.40918549514329
251,251.0,6.0,500.0,7.0,13.0,1.0,0.0,7000.0,0.00275,0.16348739768634338,59.44996279503396
252,252.0,6.0,500.0,7.0,14.0,1.0,0.0,7000.0,0.00277,0.17294072972712957,62.43347643578685
253,253.0,6.0,500.0,7.0,15.0,1.0,0.0,7000.0,0.00275,0.1852253839414944,67.35468506963433
254,254.0,6.0,500.0,7.0,16.0,1.0,0.0,7000.0,0.00277,0.20297026034131926,73.27446221708277
255,255.0,6.0,500.0,7.0,17.0,1.0,0.0,7000.0,0.0028,0.22358591985688409,79.85211423460146
256,256.0,7.0,500.0,7.0,2.0,1.0,0.0,13000.0,0.00713,0.21152759533921633,29.6672644234525
257,257.0,7.0,500.0,7.0,3.0,1.0,0.0,13000.0,0.0071600000000000006,0.22527984502733384,31.46366550661087
258,258.0,7.0,500.0,7.0,4.0,1.0,0.0,13000.0,0.00713,0.24153828457156348,33.8763372470636
259,259.0,7.0,500.0,7.0,5.0,1.0,0.0,13000.0,0.00717,0.2570377358175337,35.849056599377086
260,260.0,7.0,500.0,7.0,6.0,1.0,0.0,13000.0,0.00714,0.27236989790382027,38.14704452434458
261,261.0,7.0,500.0,7.0,7.0,1.0,0.0,13000.0,0.00714,0.28935504829371983,40.525917127971965
262,262.0,7.0,500.0,7.0,8.0,1.0,0.0,13000.0,0.00715,0.30560080168889125,42.74137086557919
263,263.0,7.0,500.0,7.0,9.0,1.0,0.0,13000.0,0.00713,0.32493131214030496,45.572414044923555
264,264.0,7.0,500.0,7.0,10.0,1.0,0.0,13000.0,0.00713,0.34806809072838774,48.81740402922689
265,265.0,7.0,500.0,7.0,11.0,1.0,0.0,13000.0,0.00714,0.3727718307403367,52.20893987959898
266,266.0,7.0,500.0,7.0,12.0,1.0,0.0,13000.0,0.0071600000000000006,0.40329425474252556,56.3260132321963
267,267.0,7.0,500.0,7.0,13.0,1.0,0.0,13000.0,0.00713,0.43658562408673257,61.23220534175773
268,268.0,7.0,500.0,7.0,14.0,1.0,0.0,13000.0,0.0071600000000000006,0.46400307282941533,64.80489843986247
269,269.0,7.0,500.0,7.0,15.0,1.0,0.0,13000.0,0.00713,0.4960798125891122,69.57641130282079
270,270.0,7.0,500.0,7.0,16.0,1.0,0.0,13000.0,0.00717,0.5431095740335787,75.74749986521321
271,271.0,7.0,500.0,7.0,17.0,1.0,0.0,13000.0,0.00719,0.6004660450253939,83.51405355012433
272,272.0,8.0,500.0,7.0,2.0,1.0,0.0,22000.0,0.01411,0.4212468209027342,29.854487661426944
273,273.0,8.0,500.0,7.0,3.0,1.0,0.0,22000.0,0.01411,0.44815303490143216,31.761377384934953
274,274.0,8.0,500.0,7.0,4.0,1.0,0.0,22000.0,0.01411,0.48119846384412374,34.10336384437447
275,275.0,8.0,500.0,7.0,5.0,1.0,0.0,22000.0,0.01413,0.5117446049662063,36.216886409497974
276,276.0,8.0,500.0,7.0,6.0,1.0,0.0,22000.0,0.01411,0.5423045684328051,38.43405871245961
277,277.0,8.0,500.0,7.0,7.0,1.0,0.0,22000.0,0.01413,0.5770339556666587,40.83750570889304
278,278.0,8.0,500.0,7.0,8.0,1.0,0.0,22000.0,0.01411,0.608644717587131,43.135699332893765
279,279.0,8.0,500.0,7.0,9.0,1.0,0.0,22000.0,0.01411,0.6469310242189135,45.849115819908825
280,280.0,8.0,500.0,7.0,10.0,1.0,0.0,22000.0,0.014119999999999999,0.6948614738265116,49.21115253728836
281,281.0,8.0,500.0,7.0,11.0,1.0,0.0,22000.0,0.01413,0.743592393289153,52.62508091218351
282,282.0,8.0,500.0,7.0,12.0,1.0,0.0,22000.0,0.01414,0.8041871837379176,56.87320959956985
283,283.0,8.0,500.0,7.0,13.0,1.0,0.0,22000.0,0.01411,0.8710827199155297,61.735132524133924
284,284.0,8.0,500.0,7.0,14.0,1.0,0.0,22000.0,0.01411,0.9251098713164402,65.56412978854998
285,285.0,8.0,500.0,7.0,15.0,1.0,0.0,22000.0,0.01411,0.990593728835636,70.2050835461117
286,286.0,8.0,500.0,7.0,16.0,1.0,0.0,22000.0,0.01413,1.084988873025651,76.78619058921804
287,287.0,8.0,500.0,7.0,17.0,1.0,0.0,22000.0,0.01413,1.1928735528808703,84.4213413220715
288,288.0,6.0,125.0,7.0,2.0,1.0,0.0,25000.0,0.010539999999999999,0.30498288100831744,28.935757211415318
289,289.0,6.0,125.0,7.0,3.0,1.0,0.0,25000.0,0.01055,0.3246322332543084,30.77082779661691
290,290.0,6.0,125.0,7.0,4.0,1.0,0.0,25000.0,0.01052,0.3485732752362202,33.13434175249242
291,291.0,6.0,125.0,7.0,5.0,1.0,0.0,25000.0,0.01052,0.37129495662057993,35.29419739739353
292,292.0,6.0,125.0,7.0,6.0,1.0,0.0,25000.0,0.01052,0.3942748206947718,37.47859512307717
293,293.0,6.0,125.0,7.0,7.0,1.0,0.0,25000.0,0.01052,0.4190776323431846,39.836276838705764
294,294.0,6.0,125.0,7.0,8.0,1.0,0.0,25000.0,0.01052,0.44356947888041093,42.16439913311891
295,295.0,6.0,125.0,7.0,9.0,1.0,0.0,25000.0,0.01058,0.4723315695661865,44.64381564897793
296,296.0,6.0,125.0,7.0,10.0,1.0,0.0,25000.0,0.01055,0.5071709388627561,48.07307477372096
297,297.0,6.0,125.0,7.0,11.0,1.0,0.0,25000.0,0.01052,0.5428588812688868,51.602555253696465
298,298.0,6.0,125.0,7.0,12.0,1.0,0.0,25000.0,0.01055,0.5878479982463557,55.720189407237505
299,299.0,6.0,125.0,7.0,13.0,1.0,0.0,25000.0,0.01052,0.6371326643072299,60.563941474071285
